,index,address
2116,2a00:86c0:600:96::159,52
2117,2a00:86c0:1016:1016::187,51
2118,2a00:86c0:98:ae::132,51
2119,2a00:86c0:98:ae::152,51
2120,2620:10c:700e:f19::205,51
2121,2a00:86c0:99:af::138,51
2122,2a00:86c0:276:80::172,51
2123,2620:10c:7006:a510::111,51
2124,2a00:86c0:1017:1017::187,51
2125,2620:10c:700b:11cb::202,50
2126,2a00:86c0:1017:1017::186,50
2127,2620:10c:7003:f18::165,50
2128,2620:10c:7003:f18::209,50
2129,2a00:86c0:1001:1059::210,50
2130,2620:10c:700e:f19::221,50
2131,2a00:86c0:1035:1035::166,50
2132,2a00:86c0:1048:1048::135,50
2133,2620:10c:700b:11cb::183,50
2134,2a00:86c0:2016:2016::131,50
2135,2a00:86c0:600:96::141,50
2136,2620:10c:700e:f19::201,50
2137,2a00:86c0:276:80::152,50
2138,2a00:86c0:1035:1035::168,50
2139,2620:10c:700b:11cb::186,50
2140,2620:10c:7003:f18::226,49
2141,2a00:86c0:112:ae::147,49
2142,2620:10c:700a:11ca::176,49
2143,2620:10c:700b:11cb::191,49
2144,2a00:86c0:98:ae::208,49
2145,2a00:86c0:112:ae::134,49
2146,2a00:86c0:1017:1017::175,49
2147,2620:10c:700a:11ca::194,48
2148,2a00:86c0:114:114::181,48
2149,2a00:86c0:1011:1011::150,48
2150,2620:10c:7009:11c8::167,48
2151,2a00:86c0:98:ae::137,48
2152,2620:10c:7003:f18::215,48
2153,2a00:86c0:98:ae::191,48
2154,2a00:86c0:600:96::135,48
2155,2a00:86c0:1034:1034::169,48
2156,2a00:86c0:98:ae::203,47
2157,2a00:86c0:109:109::175,47
2158,2620:10c:700b:11cb::187,47
2159,2a00:86c0:112:ae::151,47
2160,2620:10c:700b:11cb::189,47
2161,2a00:86c0:26c:80::164,47
2162,2a00:86c0:1017:1017::205,46
2163,2a00:86c0:112:ae::136,46
2164,2a00:86c0:1034:1034::166,46
2165,2a00:86c0:98:ae::192,46
2166,2a00:86c0:1000:1058::158,45
2167,2a00:86c0:2017:2017::132,45
2168,2a00:86c0:26c:80::154,45
2169,2620:10c:700e:f19::229,45
2170,2a00:86c0:600:96::148,45
2171,2a00:23a0:1d1:e::3,45
2172,2a00:86c0:108:108::244,45
2173,2a00:86c0:1016:1016::181,45
2174,2620:10c:7007:a511::169,45
2175,2a00:86c0:98:ae::154,45
2176,2a00:86c0:117:117::141,45
2177,2620:10c:700b:11cb::167,45
2178,2a00:86c0:2062:2062::184,45
2179,2a00:86c0:118:118::164,45
2180,2620:10c:7009:11c8::158,45
2181,2a00:86c0:99:af::197,45
2182,2a00:23a0:1d1:a::3,45
2183,2a00:86c0:600:96::130,45
2184,2a00:86c0:108:108::176,44
2185,2620:10c:700a:11ca::181,44
2186,2620:10c:7003:f18::182,44
2187,2a00:86c0:98:ae::206,44
2188,2620:10c:700a:11ca::173,44
2189,2620:10c:700c:11c9::156,44
2190,2620:10c:7009:11c8::155,44
2191,2a00:86c0:113:ae::135,43
2192,2a00:86c0:98:ae::199,43
2193,2a02:16c8:5fff:3::10,43
2194,2620:10c:700a:11ca::179,43
2195,2a02:16c8:5fff:5::10,43
2196,2a00:86c0:98:ae::207,43
2197,2620:10c:700e:f19::230,43
2198,2a00:86c0:1016:1016::188,43
2199,2a00:86c0:1017:1017::171,43
2200,2a00:86c0:108:108::166,43
2201,2620:10c:700b:11cb::155,43
2202,2620:10c:700b:11cb::175,43
2203,2620:10c:700b:11cb::178,43
2204,2620:10c:7003:f18::218,42
2205,2a00:86c0:600:96::155,42
2206,2a00:86c0:113:ae::155,42
2207,2a00:86c0:600:96::164,42
2208,2620:10c:7003:f18::198,42
2209,2a00:86c0:99:af::191,42
2210,2a00:86c0:1011:1011::140,42
2211,2620:10c:700e:f19::213,42
2212,2a00:86c0:112:ae::138,42
2213,2a00:86c0:1035:1035::172,42
2214,2a00:23a0:1d1:7::3,41
2215,2620:10c:700b:11cb::199,41
2216,2620:10c:700c:11c9::170,41
2217,2a00:86c0:1016:1016::205,41
2218,2620:10c:700b:11cb::192,41
2219,2620:10c:7003:f18::173,41
2220,2a02:16c8:5fff:2::10,41
2221,2a00:86c0:113:ae::152,41
2222,2a00:86c0:1016:1016::190,41
2223,2620:10c:700b:11cb::166,41
2224,2a00:86c0:2058:2058::239,41
2225,2620:10c:700b:11cb::158,41
2226,2620:10c:7007:a511::185,41
2227,2620:10c:7007:a511::163,41
2228,2a00:86c0:1001:1001::162,40
2229,2a00:86c0:2058:2058::249,40
2230,2a00:86c0:2045:2045::221,40
2231,2a00:86c0:113:ae::143,40
2232,2620:10c:700b:11cb::206,40
2233,2a00:86c0:99:af::131,40
2234,2a00:86c0:118:118::166,40
2235,2620:10c:700b:11cb::156,40
2236,2a00:86c0:2063:2063::180,40
2237,2a00:86c0:600:96::170,40
2238,2a00:86c0:1016:1016::198,40
2239,2a00:86c0:2059:2059::247,40
2240,2a00:86c0:600:96::140,40
2241,2a00:86c0:1055:1055::138,40
2242,2a00:86c0:2014:2014::131,40
2243,2a00:86c0:2026:2026::131,40
2244,2620:10c:700a:11ca::160,40
2245,2a00:86c0:1001:1059::154,40
2246,2620:10c:700a:11ca::208,40
2247,2a00:86c0:1016:1016::157,40
2248,2a00:86c0:2058:2058::183,40
2249,2620:10c:700c:11c9::155,40
2250,2620:10c:7009:11c8::171,40
2251,2a00:86c0:2062:2062::185,40
2252,2a00:86c0:2062:2062::176,40
2253,2a00:86c0:98:ae::188,39
2254,2a00:86c0:276:80::158,39
2255,2a00:86c0:109:109::218,39
2256,2a00:86c0:98:ae::209,39
2257,2a00:23a0:1d1:6::3,39
2258,2a00:86c0:26c:80::170,39
2259,2a00:86c0:1035:1035::171,39
2260,2a00:86c0:98:ae::133,39
2261,2620:10c:7003:f18::231,39
2262,2a00:86c0:1011:1011::144,38
2263,2a00:86c0:1017:1017::180,38
2264,2a00:86c0:1035:1035::170,38
2265,2a00:86c0:600:96::167,38
2266,2a00:86c0:1016:1016::201,38
2267,2a00:86c0:99:af::181,37
2268,2620:10c:700a:11ca::202,37
2269,2a00:86c0:1034:1034::171,37
2270,2620:10c:700c:11c9::173,37
2271,2a00:86c0:99:af::182,37
2272,2a00:86c0:1035:1035::167,37
2273,2a00:86c0:2018:2018::136,37
2274,2a00:86c0:99:af::157,37
2275,2a00:86c0:1016:1016::204,37
2276,2620:10c:700a:11ca::166,37
2277,2a00:86c0:1055:1055::143,37
2278,2a00:86c0:1017:1017::184,37
2279,2a00:86c0:1055:1055::137,37
2280,2a00:86c0:1034:1034::168,37
2281,2620:10c:700a:11ca::209,37
2282,2a00:86c0:125:125::134,36
2283,2a00:86c0:99:af::143,36
2284,2a00:86c0:108:108::241,36
2285,2620:10c:700b:11cb::185,36
2286,2a00:86c0:600:96::172,36
2287,2620:10c:700a:11ca::177,36
2288,2a02:16c8:5fff:4::10,36
2289,2620:10c:700b:11cb::168,36
2290,2a00:86c0:600:96::154,36
2291,2620:10c:7009:11c8::176,36
2292,2a00:86c0:99:af::187,36
2293,2a00:86c0:1016:1016::180,36
2294,2a00:86c0:114:114::176,36
2295,2a00:86c0:98:ae::185,36
2296,2a02:c7a:8000:f07::8,36
2297,2a00:86c0:601:97::172,36
2298,2620:10c:700a:11ca::205,36
2299,2a00:86c0:2026:2026::133,36
2300,2001:1291:400:15::b,36
2301,2a00:86c0:99:af::207,36
2302,2620:10c:700e:f19::194,35
2303,2a00:86c0:2044:2044::217,35
2304,2a00:86c0:1016:1016::208,35
2305,2a00:86c0:7002:35::220,35
2306,2402:9200:10:4::2,35
2307,2a00:86c0:98:ae::149,35
2308,2a00:86c0:2058:2058::240,35
2309,2a00:86c0:601:97::159,35
2310,2a00:86c0:114:114::182,35
2311,2620:10c:700a:11ca::150,35
2312,2a00:86c0:601:97::148,35
2313,2a00:86c0:108:108::180,35
2314,2a00:86c0:601:97::138,35
2315,2620:10c:700b:11cb::151,35
2316,2620:10c:7009:11c8::175,35
2317,2a00:86c0:600:96::132,35
2318,2a00:86c0:2058:2058::185,35
2319,2620:10c:700e:f19::235,35
2320,2620:10c:700a:11ca::197,35
2321,2a00:86c0:114:114::180,35
2322,2620:10c:7006:a510::115,35
2323,2620:10c:7007:a511::174,35
2324,2a00:86c0:2062:2062::175,35
2325,2620:10c:700a:11ca::180,35
2326,2a00:86c0:1048:1048::143,35
2327,2a00:86c0:98:ae::151,35
2328,2607:3180:b000:3::a,35
2329,2a00:86c0:99:af::155,35
2330,2a00:86c0:276:80::178,35
2331,2620:10c:7003:f18::189,35
2332,2620:10c:700a:11ca::195,34
2333,2620:10c:700a:11ca::203,34
2334,2a00:86c0:98:ae::184,34
2335,2a00:86c0:600:96::149,34
2336,2620:10c:700b:11cb::209,34
2337,2620:10c:700e:f19::168,33
2338,2a00:86c0:1017:1017::181,33
2339,2620:10c:7007:a511::179,33
2340,2a00:23a0:1d1:d::3,33
2341,2620:10c:700b:11cb::181,33
2342,2620:10c:700c:11c9::160,33
2343,2a00:86c0:109:109::227,33
2344,2a00:86c0:98:ae::194,33
2345,2620:10c:700e:f19::218,33
2346,2620:10c:700a:11ca::168,33
2347,2a00:86c0:1016:1016::193,33
2348,2a00:86c0:600:96::174,33
2349,2620:10c:7009:11c8::178,32
2350,2620:10c:700e:f19::231,32
2351,2a00:86c0:600:96::157,32
2352,2a00:86c0:1055:1055::139,32
2353,2a00:86c0:1016:1016::159,32
2354,2a00:86c0:276:80::154,32
2355,2a00:86c0:109:109::164,32
2356,2620:10c:700a:11ca::200,32
2357,2a00:86c0:98:ae::147,32
2358,2a00:86c0:1017:1017::174,32
2359,2620:10c:700b:11cb::179,32
2360,2a00:86c0:99:af::208,32
2361,2620:10c:7009:11c8::165,32
2362,2620:10c:7006:a510::124,31
2363,2620:10c:700e:f19::175,31
2364,2a00:86c0:108:108::188,31
2365,2620:10c:700a:11ca::185,31
2366,2a00:86c0:99:af::196,31
2367,2620:10c:7007:a511::160,31
2368,2a00:86c0:108:108::147,31
2369,2620:10c:7006:a510::110,31
2370,2620:10c:700e:f19::161,31
2371,2620:10c:7007:a511::186,31
2372,2a00:86c0:1017:1017::191,31
2373,2620:10c:7009:11c8::179,31
2374,2a00:86c0:108:108::216,31
2375,2a00:86c0:2058:2058::231,30
2376,2620:10c:700a:11ca::165,30
2377,2a00:86c0:113:ae::138,30
2378,2620:10c:700e:f19::191,30
2379,2a00:86c0:99:af::202,30
2380,2620:10c:7006:a510::117,30
2381,2a00:23a0:1d1:4::3,30
2382,2a00:86c0:2063:2063::181,30
2383,2a00:86c0:2014:2014::130,30
2384,2a02:a000:2:212::1:6,30
2385,2620:10c:7006:a510::125,30
2386,2a00:86c0:2063:2063::189,30
2387,2620:10c:7006:a510::122,30
2388,2620:10c:700e:f19::154,30
2389,2a00:86c0:600:96::139,30
2390,2a00:86c0:1017:1017::195,30
2391,2620:10c:700e:f19::150,30
2392,2a00:86c0:1016:1016::196,30
2393,2a00:86c0:99:af::192,30
2394,2a00:86c0:2063:2063::178,30
2395,2a00:86c0:2058:2058::217,30
2396,2620:10c:7003:f18::171,30
2397,2620:10c:7007:a511::177,30
2398,2620:10c:700a:11ca::159,30
2399,2a00:86c0:99:af::205,30
2400,2a00:86c0:2014:2014::132,30
2401,2620:10c:7006:a510::104,30
2402,2620:10c:7003:f18::177,30
2403,2a00:86c0:1011:1011::145,29
2404,2620:10c:700b:11cb::157,29
2405,2620:10c:700a:11ca::189,29
2406,2a00:86c0:98:ae::142,29
2407,2a00:86c0:109:109::183,29
2408,2a00:23a0:1d1:c::3,29
2409,2620:10c:700c:11c9::163,29
2410,2a00:86c0:99:af::153,29
2411,2620:10c:700a:11ca::154,29
2412,2620:10c:700a:11ca::157,29
2413,2620:10c:700b:11cb::177,29
2414,2a00:23a0:1d1:b::3,29
2415,2620:10c:7009:11c8::172,29
2416,2620:10c:700e:f19::222,29
2417,2620:10c:700c:11c9::179,28
2418,2620:10c:700a:11ca::192,28
2419,2a00:86c0:1055:1055::141,28
2420,2a00:86c0:1016:1016::179,28
2421,2a00:86c0:98:ae::159,28
2422,2a00:86c0:98:ae::189,28
2423,2620:10c:700c:11c9::176,28
2424,2620:10c:700a:11ca::182,28
2425,2620:10c:700c:11c9::157,28
2426,2620:10c:700a:11ca::178,28
2427,2620:10c:700b:11cb::152,28
2428,2620:10c:7007:a511::178,28
2429,2620:10c:700a:11ca::172,27
2430,2620:10c:700e:f19::171,27
2431,2620:10c:7003:f18::254,27
2432,2a00:23a0:1d1:8::3,27
2433,2a00:86c0:99:af::189,27
2434,2a00:86c0:1055:1055::142,27
2435,2a00:86c0:109:109::211,27
2436,2620:10c:7006:a510::98,27
2437,2a00:86c0:1011:1011::151,26
2438,2a00:86c0:108:108::144,26
2439,2a00:86c0:276:80::168,26
2440,2a00:86c0:1010:1010::151,26
2441,2a00:86c0:276:80::176,26
2442,2620:10c:7009:11c8::161,26
2443,2a00:86c0:98:ae::193,26
2444,2a00:86c0:1017:1017::206,26
2445,2620:10c:7003:f18::219,26
2446,2620:10c:700b:11cb::194,26
2447,2620:10c:7003:f18::225,26
2448,2620:10c:7009:11c8::163,25
2449,2620:10c:700e:f19::219,25
2450,2a00:86c0:1000:1058::138,25
2451,2a00:86c0:2058:2058::187,25
2452,2620:10c:7007:a511::171,25
2453,2a00:86c0:2063:2063::188,25
2454,2a00:86c0:1017:1017::188,25
2455,2a00:86c0:2062:2062::182,25
2456,2620:10c:7003:f18::176,25
2457,2620:10c:700a:11ca::183,25
2458,2a00:86c0:1048:1048::137,25
2459,2a00:86c0:2058:2058::192,25
2460,2620:10c:700e:f19::202,25
2461,2a00:86c0:600:96::133,25
2462,2001:5f8:7d01:8::2,25
2463,2a00:86c0:1000:1058::177,25
2464,2a00:86c0:1001:1059::153,25
2465,2a00:86c0:2063:2063::174,25
2466,2620:10c:7006:a510::119,25
2467,2620:10c:700b:11cb::196,25
2468,2620:10c:700a:11ca::188,25
2469,2620:10c:700a:11ca::153,25
2470,2a00:86c0:2058:2058::223,25
2471,2a00:86c0:1048:1048::141,25
2472,2a00:86c0:1010:1010::155,25
2473,2a00:86c0:2058:2058::235,25
2474,2a00:86c0:108:108::245,25
2475,2a00:86c0:2062:2062::187,25
2476,2620:10c:700b:11cb::201,24
2477,2620:10c:700b:11cb::195,24
2478,2620:10c:700a:11ca::190,24
2479,2a00:86c0:2018:2018::134,24
2480,2620:10c:700b:11cb::171,24
2481,2620:10c:700a:11ca::151,24
2482,2620:10c:700a:11ca::175,24
2483,2620:10c:700e:f19::177,23
2484,2620:10c:7007:a511::172,23
2485,2620:10c:700e:f19::169,23
2486,2620:10c:700a:11ca::187,23
2487,2620:10c:7003:f18::175,23
2488,2620:10c:700e:f19::157,23
2489,2a00:86c0:1010:1010::133,23
2490,2a00:86c0:109:109::149,23
2491,2620:10c:700a:11ca::167,23
2492,2620:10c:7003:f18::180,23
2493,2620:10c:700a:11ca::198,23
2494,2a00:86c0:600:96::165,23
2495,2620:10c:700a:11ca::158,23
2496,2a00:86c0:1011:1011::143,22
2497,2a00:86c0:1016:1016::171,22
2498,2620:10c:700a:11ca::174,22
2499,2620:10c:700c:11c9::159,22
2500,2a00:86c0:108:108::153,22
2501,2620:10c:700e:f19::210,22
2502,2620:10c:700a:11ca::206,22
2503,2620:10c:7009:11c8::160,22
2504,2a00:86c0:1016:1016::192,22
2505,2a00:86c0:99:af::195,22
2506,2620:10c:7007:a511::187,22
2507,2a00:86c0:2018:2018::135,22
2508,2620:10c:700a:11ca::193,22
2509,2620:10c:700b:11cb::173,21
2510,2620:10c:700c:11c9::169,21
2511,2a00:86c0:109:109::148,21
2512,2620:10c:700c:11c9::153,21
2513,2a00:86c0:1011:1011::141,21
2514,2a00:86c0:98:ae::183,21
2515,2a00:86c0:1017:1017::172,21
2516,2a00:86c0:1017:1017::182,21
2517,2a00:86c0:109:109::233,21
2518,2620:10c:700e:f19::178,21
2519,2620:10c:700a:11ca::171,21
2520,2620:10c:7009:11c8::168,21
2521,2a00:86c0:109:109::178,21
2522,2620:10c:700e:f19::234,21
2523,2620:10c:700c:11c9::161,20
2524,2a00:86c0:2062:2062::157,20
2525,2620:10c:700a:11ca::196,20
2526,2a00:86c0:2039:2039::130,20
2527,2a00:86c0:2039:2039::134,20
2528,2a00:86c0:1016:1016::178,20
2529,2a00:86c0:2025:2025::133,20
2530,2407:8800:bf00:38::1,20
2531,2a00:86c0:2058:2058::234,20
2532,2a00:86c0:1048:1048::139,20
2533,2620:10c:7009:11c8::177,20
2534,2620:10c:700c:11c9::168,20
2535,2620:10c:7006:a510::105,20
2536,2620:10c:700a:11ca::161,20
2537,2a00:86c0:2058:2058::186,20
2538,2a00:86c0:109:109::187,20
2539,2a00:86c0:276:80::165,20
2540,2a00:86c0:2063:2063::190,20
2541,2a00:86c0:109:109::150,20
2542,2620:10c:7006:a510::116,20
2543,2a00:86c0:118:118::168,20
2544,2a00:86c0:2045:2045::220,20
2545,2a00:86c0:1000:1058::145,20
2546,2a00:86c0:2062:2062::169,20
2547,2a00:86c0:108:108::167,20
2548,2a00:86c0:108:108::242,20
2549,2a00:86c0:2063:2063::184,20
2550,2a00:86c0:2026:2026::130,20
2551,2620:10c:700e:f19::163,20
2552,2a00:86c0:2058:2058::228,20
2553,2a00:86c0:2062:2062::177,20
2554,2620:10c:7009:11c8::174,20
2555,2a00:86c0:1017:1017::194,20
2556,2a00:86c0:601:97::173,20
2557,2620:10c:7007:a511::161,20
2558,2620:10c:7009:11c8::166,19
2559,2a00:86c0:108:108::186,19
2560,2620:10c:700b:11cb::164,19
2561,2a00:86c0:600:96::151,19
2562,2a00:86c0:109:109::231,19
2563,2620:10c:700b:11cb::153,18
2564,2a00:23a0:1d1:9::3,18
2565,2a00:86c0:126:126::145,18
2566,2620:10c:700c:11c9::150,18
2567,2620:10c:700b:11cb::203,18
2568,2620:10c:700e:f19::212,18
2569,2001:1291:0:7b::b,18
2570,2a00:86c0:1017:1017::178,18
2571,2a00:86c0:1011:1011::148,18
2572,2620:10c:700e:f19::208,18
2573,2620:10c:700b:11cb::198,18
2574,2a00:86c0:1016:1016::207,18
2575,2620:10c:7007:a511::164,17
2576,2620:10c:700e:f19::216,17
2577,2a00:86c0:108:108::237,17
2578,2a00:86c0:109:109::172,17
2579,2a00:86c0:108:108::142,17
2580,2a00:86c0:108:108::248,17
2581,2a00:86c0:109:109::234,17
2582,2620:10c:700e:f19::226,17
2583,2a00:86c0:109:109::133,17
2584,2a00:86c0:1017:1017::170,17
2585,2620:10c:7009:11c8::154,17
2586,2620:10c:7006:a510::109,17
2587,2620:10c:700b:11cb::174,17
2588,2620:10c:700b:11cb::159,17
2589,2620:10c:700a:11ca::163,17
2590,2a00:86c0:600:96::156,17
2591,2a00:86c0:1017:1017::198,17
2592,2a00:86c0:108:108::146,17
2593,2620:10c:700e:f19::238,17
2594,2620:10c:7009:11c8::150,16
2595,2a00:86c0:109:109::238,16
2596,2a00:86c0:108:108::133,16
2597,2620:10c:700c:11c9::154,16
2598,2a00:86c0:109:109::171,16
2599,2a00:86c0:2018:2018::133,16
2600,2a00:86c0:109:109::153,16
2601,2620:10c:7006:a510::112,16
2602,2620:10c:7007:a511::188,16
2603,2620:10c:7007:a511::183,16
2604,2620:10c:7007:a511::166,16
2605,2620:10c:7007:a511::180,16
2606,2a00:86c0:1017:1017::202,16
2607,2620:10c:700e:f19::167,16
2608,2a00:86c0:1016:1016::184,16
2609,2620:10c:700e:f19::200,16
2610,2620:10c:700a:11ca::186,16
2611,2a00:86c0:109:109::137,16
2612,2620:10c:7003:f18::159,15
2613,2a00:86c0:2063:2063::177,15
2614,2620:10c:7003:f18::162,15
2615,2a00:86c0:2045:2045::149,15
2616,2a00:86c0:1008:1008::143,15
2617,2a00:86c0:2062:2062::166,15
2618,2620:10c:7003:f18::164,15
2619,2a00:86c0:2063:2063::164,15
2620,2a00:86c0:1008:1008::138,15
2621,2620:10c:700a:11ca::170,15
2622,2620:10c:7003:f18::147,15
2623,2a00:86c0:2062:2062::171,15
2624,2620:10c:7003:f18::167,15
2625,2a00:86c0:2015:2015::132,15
2626,2a00:86c0:2063:2063::179,15
2627,2620:10c:7003:f18::153,15
2628,2a00:86c0:2044:2044::150,15
2629,2a00:86c0:109:109::180,15
2630,2a00:86c0:2038:2038::132,15
2631,2620:10c:7003:f18::150,15
2632,2a00:86c0:1043:1043::135,15
2633,2a00:86c0:1011:1011::136,15
2634,2a00:86c0:2062:2062::160,15
2635,2620:10c:700b:11cb::208,15
2636,2620:10c:700c:11c9::166,15
2637,2620:10c:7003:f18::157,15
2638,2620:10c:7003:f18::149,15
2639,2a00:86c0:1048:1048::142,15
2640,2a00:86c0:1017:1017::203,15
2641,2620:10c:7003:f18::161,15
2642,2a00:86c0:1010:1010::130,15
2643,2620:10c:700e:f19::193,15
2644,2620:10c:7003:f18::152,15
2645,2a00:86c0:109:109::229,15
2646,2a00:86c0:109:109::235,15
2647,2620:10c:7006:a510::99,15
2648,2a00:86c0:108:108::136,15
2649,2a00:86c0:2025:2025::130,15
2650,2620:10c:700c:11c9::174,15
2651,2620:10c:7006:a510::113,15
2652,2620:10c:7003:f18::158,15
2653,2a00:86c0:2045:2045::152,15
2654,2620:10c:700e:f19::156,15
2655,2a00:86c0:2062:2062::189,15
2656,2620:10c:7003:f18::131,15
2657,2a00:86c0:1048:1048::134,15
2658,2620:10c:700b:11cb::162,15
2659,2620:10c:7006:a510::120,15
2660,2620:10c:7007:a511::165,15
2661,2620:10c:7003:f18::154,15
2662,2620:10c:7003:f18::148,15
2663,2a00:86c0:111:111::158,15
2664,2a00:86c0:118:118::154,15
2665,2a00:86c0:2015:2015::130,15
2666,2620:10c:7006:a510::102,15
2667,2a00:86c0:1001:1001::163,15
2668,2a00:86c0:2062:2062::191,15
2669,2620:10c:700e:f19::220,14
2670,2620:10c:700c:11c9::151,14
2671,2620:10c:7009:11c8::170,14
2672,2620:10c:700a:11ca::201,14
2673,2620:10c:7009:11c8::151,14
2674,2620:10c:700c:11c9::171,14
2675,2620:10c:700c:11c9::178,13
2676,2a00:86c0:109:109::193,13
2677,2620:10c:700a:11ca::162,13
2678,2620:10c:700b:11cb::180,13
2679,2a00:86c0:108:108::159,13
2680,2a00:86c0:108:108::233,13
2681,2a00:86c0:600:96::171,13
2682,2a00:86c0:109:109::236,13
2683,2a00:86c0:108:108::137,12
2684,2a00:86c0:108:108::183,12
2685,2a00:86c0:98:ae::198,12
2686,2a00:86c0:109:109::144,12
2687,2a00:86c0:108:108::156,12
2688,2a00:86c0:109:109::152,12
2689,2620:10c:7007:a511::173,12
2690,2a00:86c0:1010:1010::134,12
2691,2a00:86c0:109:109::225,12
2692,2a00:86c0:109:109::190,12
2693,2a00:86c0:108:108::191,12
2694,2a00:86c0:109:109::226,12
2695,2a00:86c0:109:109::157,12
2696,2a00:86c0:109:109::159,12
2697,2a00:86c0:109:109::194,12
2698,2620:10c:700c:11c9::165,12
2699,2a00:86c0:109:109::158,12
2700,2a00:23a0:1d1:f::3,12
2701,2a00:86c0:1011:1011::157,11
2702,2620:10c:7007:a511::168,11
2703,2620:10c:7006:a510::114,11
2704,2a02:a000:2:212::2:6,11
2705,2a00:86c0:108:108::190,11
2706,2620:10c:700e:f19::155,11
2707,2a00:86c0:109:109::192,11
2708,2a00:86c0:1011:1011::159,11
2709,2a00:86c0:108:108::185,11
2710,2a00:86c0:109:109::195,11
2711,2a00:86c0:109:109::143,11
2712,2a00:86c0:1017:1017::201,11
2713,2620:10c:7009:11c8::159,11
2714,2a00:86c0:109:109::188,11
2715,2a00:86c0:109:109::198,11
2716,2620:10c:700c:11c9::177,11
2717,2620:10c:700c:11c9::175,11
2718,2a00:86c0:108:108::152,11
2719,2a00:86c0:2063:2063::170,10
2720,2a02:2788:fff0:11::2,10
2721,2a02:a000:2:212::2:2,10
2722,2a00:86c0:1010:1010::147,10
2723,2a00:86c0:601:97::156,10
2724,2a00:86c0:2062:2062::180,10
2725,2a00:86c0:108:108::139,10
2726,2a00:86c0:2063:2063::187,10
2727,2a00:86c0:2038:2038::134,10
2728,2a00:86c0:1001:1059::212,10
2729,2a00:86c0:2058:2058::245,10
2730,2a00:86c0:1034:1034::178,10
2731,2620:10c:700e:f19::223,10
2732,2a00:86c0:109:109::237,10
2733,2a00:86c0:2024:2024::132,10
2734,2a00:86c0:2026:2026::132,10
2735,2a00:86c0:2025:2025::131,10
2736,2a00:86c0:108:108::134,10
2737,2a00:86c0:109:109::170,10
2738,2a00:86c0:2063:2063::175,10
2739,2a00:86c0:1010:1010::149,10
2740,2a00:86c0:2062:2062::183,10
2741,2a00:86c0:1011:1011::137,10
2742,2a00:86c0:109:109::181,10
2743,2620:10c:7006:a510::108,10
2744,2a00:86c0:109:109::138,10
2745,2620:10c:7006:a510::107,10
2746,2a00:86c0:2063:2063::165,10
2747,2a00:86c0:109:109::136,10
2748,2a00:86c0:2063:2063::158,10
2749,2a00:86c0:4:4::154,10
2750,2a00:86c0:2062:2062::163,10
2751,2a00:86c0:2027:2027::134,10
2752,2a00:86c0:2027:2027::131,10
2753,2a00:86c0:108:108::181,10
2754,2a00:86c0:2027:2027::130,10
2755,2620:10c:7006:a510::118,10
2756,2a00:86c0:108:108::157,10
2757,2a00:86c0:109:109::155,10
2758,2a00:86c0:109:109::224,10
2759,2620:10c:7007:a511::170,10
2760,2a00:86c0:1043:1043::133,10
2761,2a00:86c0:2058:2058::236,10
2762,2a00:86c0:2062:2062::174,10
2763,2a00:86c0:109:109::151,10
2764,2a00:86c0:1000:1000::162,10
2765,2620:10c:7009:11c8::156,10
2766,2a00:86c0:108:108::227,10
2767,2a00:86c0:2063:2063::162,10
2768,2620:10c:700a:11ca::184,10
2769,2a00:86c0:1000:1058::160,10
2770,2a00:86c0:1001:1001::147,10
2771,2a00:86c0:1000:1058::135,10
2772,2a00:86c0:2063:2063::171,10
2773,2a00:86c0:4:4::157,10
2774,2a00:86c0:108:108::138,10
2775,2a00:86c0:2044:2044::216,10
2776,2620:10c:700a:11ca::155,10
2777,2a00:86c0:2058:2058::241,10
2778,2a00:86c0:108:108::151,9
2779,2a00:86c0:108:108::229,9
2780,2620:10c:700c:11c9::158,9
2781,2a00:86c0:108:108::148,9
2782,2620:10c:700a:11ca::164,9
2783,2a00:86c0:108:108::149,9
2784,2a00:86c0:109:109::176,9
2785,2a00:86c0:109:109::228,8
2786,2a00:86c0:1016:1016::161,8
2787,2620:10c:700a:11ca::156,8
2788,2a00:86c0:108:108::171,8
2789,2a00:86c0:108:108::196,8
2790,2a00:86c0:1016:1016::206,8
2791,2a00:86c0:108:108::226,8
2792,2a00:86c0:108:108::232,8
2793,2620:10c:700e:f19::164,8
2794,2620:10c:7007:a511::190,8
2795,2620:10c:7009:11c8::162,8
2796,2a00:86c0:108:108::225,8
2797,2620:10c:7003:f18::230,8
2798,2620:10c:7006:a510::103,8
2799,2a00:86c0:108:108::184,8
2800,2a00:86c0:1010:1010::145,8
2801,2a00:86c0:109:109::156,7
2802,2a00:86c0:108:108::174,7
2803,2a00:86c0:115:115::133,7
2804,2a00:86c0:108:108::177,7
2805,2620:10c:700e:f19::228,7
2806,2a00:86c0:1011:1011::133,7
2807,2a00:86c0:109:109::230,7
2808,2620:10c:700c:11c9::162,7
2809,2a00:86c0:109:109::191,7
2810,2a00:86c0:1010:1010::136,7
2811,2a00:86c0:1010:1010::152,7
2812,2a00:86c0:108:108::192,7
2813,2a00:86c0:108:108::235,7
2814,2a00:86c0:109:109::186,7
2815,2a00:86c0:1010:1010::158,7
2816,2a00:86c0:109:109::134,7
2817,2620:10c:700e:f19::179,7
2818,2a00:86c0:109:109::140,6
2819,2620:10c:700a:11ca::169,6
